SITE,SITECODE,TREAT,SPP,DBH,CAN,BROWSE,UNDERSTORY,START_END,STEM_TYPE,QUAD
STEESE,5_1,1,ALCR,0.8,90,n,VAUL,,CLUMP,2
STEESE,5_1,1,ALCR,1.1,80,n,VAUL,,CLUMP,2
STEESE,5_1,1,ALCR,0.9,80,n,VAUL,END,CLUMP,2
STEESE,5_1,1,PIME,2.8,0,n,LEGR,,IND,2
STEESE,5_1,1,ALCR,0.3,100,y,LEGR,START,CLUMP,2
STEESE,5_1,1,ALCR,0.9,80,y,LEGR,,CLUMP,2
STEESE,5_1,1,ALCR,1.2,90,y,LEGR,,CLUMP,2
STEESE,5_1,1,ALCR,1.2,95,n,LEGR,,CLUMP,2
STEESE,5_1,1,ALCR,1.2,80,n,LEGR,,CLUMP,2
STEESE,5_1,1,ALCR,0.9,80,n,LEGR,,CLUMP,2
STEESE,5_1,1,ALCR,1.2,80,n,LEGR,,CLUMP,2
STEESE,5_1,1,ALCR,1.2,80,n,LEGR,END,CLUMP,2
STEESE,5_1,1,PIME,3.5,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,2.5,0,n,EQAR,,IND,2
STEESE,5_1,1,PIME,2.4,0,n,LEGR,,IND,2
STEESE,5_1,1,PIME,2.3,0,n,LEGR,,IND,2
STEESE,5_1,1,PIME,2.2,0,n,EQAR,,IND,2
STEESE,5_1,1,PIME,2.3,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,3.5,0,n,EQAR,,IND,2
STEESE,5_1,1,PIME,2.5,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,4.2,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,2.1,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,1.5,0,n,GRASS,,IND,2
STEESE,5_1,1,PIME,0.8,0,n,VAUL,,IND,2
STEESE,5_1,1,PIME,3.5,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,2.3,0,n,LEGR,,IND,2
STEESE,5_1,1,PIME,1.5,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,1.4,0,n,EQAR,,IND,2
STEESE,5_1,1,PIME,1.7,0,n,GRASS,,IND,2
STEESE,5_1,1,PIME,4,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,7.6,0,n,EQAR,,IND,2
STEESE,5_1,1,PIME,1.9,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,4.4,0,n,GRASS,,IND,2
STEESE,5_1,1,PIME,2.9,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,1.3,0,n,VAUL,,IND,2
STEESE,5_1,1,PIME,5.5,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,3.8,0,n,VAUL,,IND,2
STEESE,5_1,1,PIME,3.1,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,4.6,0,n,VAVI,,IND,2
STEESE,5_1,1,BENE,3.4,100,n,VAVI,,IND,2
STEESE,5_1,1,PIME,2.3,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,4.8,0,n,MOSS,,IND,2
STEESE,5_1,1,PIME,4.9,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,3.6,0,n,GRASS,,IND,2
STEESE,5_1,1,PIME,3.1,0,n,GRASS,,IND,2
STEESE,5_1,1,ARCTO,0.6,100,n,GRASS,START,CLUMP,2
STEESE,5_1,1,ARCTO,0.2,100,y,GRASS,,CLUMP,2
STEESE,5_1,1,ARCTO,0.4,100,y,GRASS,,CLUMP,2
STEESE,5_1,1,ARCTO,0.5,0,y,GRASS,,CLUMP,2
STEESE,5_1,1,ARCTO,0.3,100,n,GRASS,,CLUMP,2
STEESE,5_1,1,ARCTO,0.2,100,n,GRASS,,CLUMP,2
STEESE,5_1,1,ARCTO,0.6,95,y,GRASS,END,CLUMP,2
STEESE,5_1,1,PIME,4.5,0,n,LEGR,,IND,2
STEESE,5_1,1,PIME,4.6,0,n,VAVI,,IND,2
STEESE,5_1,1,PIME,5.2,0,n,VAVI,,IND,2
STEESE,5_1,1,BENE,0.7,90,n,VAUL,,IND,2
STEESE,5_1,1,PIME,0.4,0,n,VAVI,,IND,2
STEESE,5_1,1,BENE,0.2,90,n,VAUL,,IND,2
STEESE,5_1,1,PIME,3.3,0,n,LEGR,,IND,2
STEESE,5_1,1,PIME,1.5,0,n,GRASS,,IND,2
